filepath,filesize,formatted_filesize,manuscript,high_resolution,filename
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/mss0001_durgasaptasati/high_resolution/_DSC1512.jpeg,7821779,7.8 MB,mss0001_durgasaptasati,TRUE,_DSC1512.jpeg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/mss0001_durgasaptasati/high_resolution/_DSC1514.jpeg,7042076,7 MB,mss0001_durgasaptasati,TRUE,_DSC1514.jpeg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/mss0001_durgasaptasati/high_resolution/_DSC1542.jpeg,7974846,8 MB,mss0001_durgasaptasati,TRUE,_DSC1542.jpeg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/mss0001_durgasaptasati/high_resolution/_DSC1544.jpeg,7749075,7.7 MB,mss0001_durgasaptasati,TRUE,_DSC1544.jpeg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/mss0001_durgasaptasati/high_resolution/_DSC1546.jpeg,7522301,7.5 MB,mss0001_durgasaptasati,TRUE,_DSC1546.jpeg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/mss0001_durgasaptasati/high_resolution/_DSC1547.jpeg,7528583,7.5 MB,mss0001_durgasaptasati,TRUE,_DSC1547.jpeg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/mss0001_durgasaptasati/high_resolution/_DSC1672.jpeg,7494417,7.5 MB,mss0001_durgasaptasati,TRUE,_DSC1672.jpeg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/mss0001_durgasaptasati/high_resolution/_DSC1674.jpeg,7421972,7.4 MB,mss0001_durgasaptasati,TRUE,_DSC1674.jpeg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/mss0001_durgasaptasati/high_resolution/_DSC1680.jpeg,7614806,7.6 MB,mss0001_durgasaptasati,TRUE,_DSC1680.jpeg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/mss0001_durgasaptasati/high_resolution/_DSC1681.jpeg,7569567,7.6 MB,mss0001_durgasaptasati,TRUE,_DSC1681.jpeg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/mss0001_durgasaptasati/high_resolution/_DSC1682.jpeg,7730416,7.7 MB,mss0001_durgasaptasati,TRUE,_DSC1682.jpeg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/mss0001_durgasaptasati/high_resolution/_DSC1709.jpeg,7816368,7.8 MB,mss0001_durgasaptasati,TRUE,_DSC1709.jpeg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/mss0001_durgasaptasati/high_resolution/_DSC1710.jpeg,7754673,7.8 MB,mss0001_durgasaptasati,TRUE,_DSC1710.jpeg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/mss0001_durgasaptasati/high_resolution/_DSC1712.jpeg,7401253,7.4 MB,mss0001_durgasaptasati,TRUE,_DSC1712.jpeg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/mss0001_durgasaptasati/high_resolution/_DSC1713.jpeg,7448175,7.4 MB,mss0001_durgasaptasati,TRUE,_DSC1713.jpeg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/mss0001_durgasaptasati/high_resolution/_DSC1714.jpeg,7564503,7.6 MB,mss0001_durgasaptasati,TRUE,_DSC1714.jpeg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/mss0001_durgasaptasati/medium_resolution/_DSC1512.jpeg,530436,530.4 KB,mss0001_durgasaptasati,FALSE,_DSC1512.jpeg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/mss0001_durgasaptasati/medium_resolution/_DSC1514.jpeg,485711,485.7 KB,mss0001_durgasaptasati,FALSE,_DSC1514.jpeg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/mss0001_durgasaptasati/medium_resolution/_DSC1542.jpeg,487696,487.7 KB,mss0001_durgasaptasati,FALSE,_DSC1542.jpeg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/mss0001_durgasaptasati/medium_resolution/_DSC1544.jpeg,509008,509 KB,mss0001_durgasaptasati,FALSE,_DSC1544.jpeg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/mss0001_durgasaptasati/medium_resolution/_DSC1546.jpeg,433896,433.9 KB,mss0001_durgasaptasati,FALSE,_DSC1546.jpeg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/mss0001_durgasaptasati/medium_resolution/_DSC1547.jpeg,439170,439.2 KB,mss0001_durgasaptasati,FALSE,_DSC1547.jpeg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/mss0001_durgasaptasati/medium_resolution/_DSC1672.jpeg,422982,423 KB,mss0001_durgasaptasati,FALSE,_DSC1672.jpeg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/mss0001_durgasaptasati/medium_resolution/_DSC1674.jpeg,416590,416.6 KB,mss0001_durgasaptasati,FALSE,_DSC1674.jpeg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/mss0001_durgasaptasati/medium_resolution/_DSC1680.jpeg,438874,438.9 KB,mss0001_durgasaptasati,FALSE,_DSC1680.jpeg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/mss0001_durgasaptasati/medium_resolution/_DSC1681.jpeg,432686,432.7 KB,mss0001_durgasaptasati,FALSE,_DSC1681.jpeg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/mss0001_durgasaptasati/medium_resolution/_DSC1682.jpeg,494197,494.2 KB,mss0001_durgasaptasati,FALSE,_DSC1682.jpeg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/mss0001_durgasaptasati/medium_resolution/_DSC1709.jpeg,486505,486.5 KB,mss0001_durgasaptasati,FALSE,_DSC1709.jpeg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/mss0001_durgasaptasati/medium_resolution/_DSC1710.jpeg,441621,441.6 KB,mss0001_durgasaptasati,FALSE,_DSC1710.jpeg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/mss0001_durgasaptasati/medium_resolution/_DSC1712.jpeg,404672,404.7 KB,mss0001_durgasaptasati,FALSE,_DSC1712.jpeg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/mss0001_durgasaptasati/medium_resolution/_DSC1713.jpeg,403898,403.9 KB,mss0001_durgasaptasati,FALSE,_DSC1713.jpeg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/mss0001_durgasaptasati/medium_resolution/_DSC1714.jpeg,428879,428.9 KB,mss0001_durgasaptasati,FALSE,_DSC1714.jpeg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/mss0003_svasthani/high_resolution/DSC05451.jpeg,11933938,11.9 MB,mss0003_svasthani,TRUE,DSC05451.jpeg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/mss0003_svasthani/high_resolution/DSC05452.jpeg,10820751,10.8 MB,mss0003_svasthani,TRUE,DSC05452.jpeg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/mss0003_svasthani/high_resolution/DSC05453.jpeg,10836944,10.8 MB,mss0003_svasthani,TRUE,DSC05453.jpeg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/mss0003_svasthani/high_resolution/DSC05454.jpeg,11444971,11.4 MB,mss0003_svasthani,TRUE,DSC05454.jpeg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/mss0003_svasthani/high_resolution/DSC05455.jpeg,11070704,11.1 MB,mss0003_svasthani,TRUE,DSC05455.jpeg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/mss0003_svasthani/high_resolution/DSC05456.jpeg,10863024,10.9 MB,mss0003_svasthani,TRUE,DSC05456.jpeg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/mss0003_svasthani/high_resolution/DSC05457.jpeg,10504177,10.5 MB,mss0003_svasthani,TRUE,DSC05457.jpeg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/mss0003_svasthani/high_resolution/DSC05458.jpeg,10801363,10.8 MB,mss0003_svasthani,TRUE,DSC05458.jpeg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/mss0003_svasthani/high_resolution/DSC05459.jpeg,10760103,10.8 MB,mss0003_svasthani,TRUE,DSC05459.jpeg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/mss0003_svasthani/high_resolution/DSC05460.jpeg,10545353,10.5 MB,mss0003_svasthani,TRUE,DSC05460.jpeg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/mss0003_svasthani/high_resolution/DSC05461.jpeg,10424160,10.4 MB,mss0003_svasthani,TRUE,DSC05461.jpeg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/mss0003_svasthani/high_resolution/DSC05462.jpeg,10987925,11 MB,mss0003_svasthani,TRUE,DSC05462.jpeg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/mss0003_svasthani/high_resolution/DSC05463.jpeg,10746424,10.7 MB,mss0003_svasthani,TRUE,DSC05463.jpeg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/mss0003_svasthani/high_resolution/DSC05464.jpeg,10964477,11 MB,mss0003_svasthani,TRUE,DSC05464.jpeg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/mss0003_svasthani/high_resolution/DSC05465.jpeg,10928235,10.9 MB,mss0003_svasthani,TRUE,DSC05465.jpeg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/mss0003_svasthani/high_resolution/DSC05466.jpeg,11054433,11.1 MB,mss0003_svasthani,TRUE,DSC05466.jpeg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/mss0003_svasthani/high_resolution/DSC05467.jpeg,11054388,11.1 MB,mss0003_svasthani,TRUE,DSC05467.jpeg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/mss0003_svasthani/high_resolution/DSC05468.jpeg,11060694,11.1 MB,mss0003_svasthani,TRUE,DSC05468.jpeg
https://shakta-manuscripts.s3.eu-west-2.amazonaws.com/mss0003_svasthani/high_resolution/DSC05469.jpeg,11003211,11 MB,mss0003_svasthani,TRUE,DSC05469.jpeg
